1,254.000000,-1,582,0,0,583,584,-1
-1,0.500000,normal,583,1,0,-1,-1,153
8,0.500000,-1,584,0,1,585,586,-1
-1,155.000000,known,585,1,0,-1,-1,-1
-1,155.000000,normal,586,1,1,-1,-1,154
0,254.000000,-1,587,0,1,588,589,-1
-1,121.000000,known,588,1,0,-1,-1,-1
-1,121.000000,normal,589,1,1,-1,-1,155
-1,0.500000,known,590,1,1,-1,-1,-1
-1,463.000000,known,591,1,1,-1,-1,-1
8,0.015000,-1,592,0,1,593,608,-1
8,133.500000,-1,593,0,0,594,595,-1
-1,108.000000,normal,594,1,0,-1,-1,156
9,108.000000,-1,595,0,1,596,607,-1
26,2744.500000,-1,596,0,0,597,606,-1
29,0.585000,-1,597,0,0,598,605,-1
32,0.375000,-1,598,0,0,599,604,-1
30,0.770000,-1,599,0,0,600,601,-1
-1,0.030000,known,600,1,0,-1,-1,-1
0,0.030000,-1,601,0,1,602,603,-1
-1,9.500000,normal,602,1,0,-1,-1,157
-1,9.500000,known,603,1,1,-1,-1,-1
-1,0.770000,normal,604,1,1,-1,-1,158
-1,0.375000,normal,605,1,1,-1,-1,159
-1,0.585000,normal,606,1,1,-1,-1,160
-1,2744.500000,normal,607,1,1,-1,-1,161
8,133.500000,-1,608,0,1,609,640,-1
18,36282.000000,-1,609,0,0,610,637,-1
25,0.135000,-1,610,0,0,611,618,-1
0,0.055000,-1,611,0,0,612,617,-1
0,191.500000,-1,612,0,0,613,614,-1
-1,35.000000,normal,613,1,0,-1,-1,162
0,35.000000,-1,614,0,1,615,616,-1
-1,119.000000,known,615,1,0,-1,-1,-1
-1,119.000000,normal,616,1,1,-1,-1,163
-1,191.500000,known,617,1,1,-1,-1,-1
0,0.055000,-1,618,0,1,619,634,-1
24,252.500000,-1,619,0,0,620,627,-1
0,10.500000,-1,620,0,0,621,626,-1
32,139.500000,-1,621,0,0,622,625,-1
0,0.105000,-1,622,0,0,623,624,-1
-1,39.500000,normal,623,1,0,-1,-1,164
-1,39.500000,known,624,1,1,-1,-1,-1
-1,0.105000,normal,625,1,1,-1,-1,165
-1,139.500000,known,626,1,1,-1,-1,-1
8,10.500000,-1,627,0,1,628,633,-1
8,156.500000,-1,628,0,0,629,630,-1
-1,155.500000,normal,629,1,0,-1,-1,166
0,155.500000,-1,630,0,1,631,632,-1
-1,13.000000,normal,631,1,0,-1,-1,167
-1,13.000000,known,632,1,1,-1,-1,-1
-1,156.500000,normal,633,1,1,-1,-1,168
0,252.500000,-1,634,0,1,635,636,-1
-1,254.500000,known,635,1,0,-1,-1,-1
-1,254.500000,normal,636,1,1,-1,-1,169
8,0.135000,-1,637,0,1,638,639,-1
-1,6983.000000,normal,638,1,0,-1,-1,170
-1,6983.000000,known,639,1,1,-1,-1,-1
-1,36282.000000,known,640,1,1,-1,-1,-1
0,280.500000,-1,641,0,1,642,649,-1
9,290.500000,-1,642,0,0,643,646,-1
1,1078.000000,-1,643,0,0,644,645,-1
-1,0.500000,normal,644,1,0,-1,-1,171
-1,0.500000,known,645,1,1,-1,-1,-1
0,1078.000000,-1,646,0,1,647,648,-1
-1,289.500000,normal,647,1,0,-1,-1,172
-1,289.500000,known,648,1,1,-1,-1,-1
31,290.500000,-1,649,0,1,650,679,-1
14,0.805000,-1,650,0,0,651,676,-1
31,150.500000,-1,651,0,0,652,673,-1
28,0.595000,-1,652,0,0,653,670,-1
23,0.875000,-1,653,0,0,654,661,-1
0,3.000000,-1,654,0,0,655,656,-1
-1,444.000000,known,655,1,0,-1,-1,-1
0,444.000000,-1,656,0,1,657,660,-1
0,2593.000000,-1,657,0,0,658,659,-1
-1,672.000000,normal,658,1,0,-1,-1,173
-1,672.000000,known,659,1,1,-1,-1,-1
-1,2593.000000,normal,660,1,1,-1,-1,174
30,3.000000,-1,661,0,1,662,667,-1
8,0.905000,-1,662,0,0,663,664,-1
-1,1665.500000,normal,663,1,0,-1,-1,175
8,1665.500000,-1,664,0,1,665,666,-1
-1,1800.500000,known,665,1,0,-1,-1,-1
-1,1800.500000,normal,666,1,1,-1,-1,176
24,0.905000,-1,667,0,1,668,669,-1
-1,136.500000,normal,668,1,0,-1,-1,177
-1,136.500000,known,669,1,1,-1,-1,-1
0,0.875000,-1,670,0,1,671,672,-1
-1,6936.000000,known,671,1,0,-1,-1,-1
-1,6936.000000,normal,672,1,1,-1,-1,178
0,0.595000,-1,673,0,1,674,675,-1
-1,2715.000000,known,674,1,0,-1,-1,-1
-1,2715.000000,normal,675,1,1,-1,-1,179
0,150.500000,-1,676,0,1,677,678,-1
-1,747.500000,known,677,1,0,-1,-1,-1
-1,747.500000,normal,678,1,1,-1,-1,180
-1,0.805000,known,679,1,1,-1,-1,-1
8,0.225000,-1,680,0,1,681,700,-1
8,14643.000000,-1,681,0,0,682,689,-1
0,130.000000,-1,682,0,0,683,688,-1
9,62.500000,-1,683,0,0,684,685,-1
-1,82.500000,normal,684,1,0,-1,-1,181
9,82.500000,-1,685,0,1,686,687,-1
9,4948.500000,known,686,1,0,-1,-1,-1
-1,4948.500000,normal,687,1,1,-1,-1,182
-1,62.500000,normal,688,1,1,-1,-1,183
25,130.000000,-1,689,0,1,690,691,-1
-1,0.005000,known,690,1,0,-1,-1,-1
31,0.005000,-1,691,0,1,692,697,-1
19,0.760000,-1,692,0,0,693,696,-1
23,0.015000,-1,693,0,0,694,695,-1
-1,35.500000,known,694,1,0,-1,-1,-1
-1,35.500000,normal,695,1,1,-1,-1,184
-1,0.015000,normal,696,1,1,-1,-1,185
0,0.760000,-1,697,0,1,698,699,-1
-1,140.500000,normal,698,1,0,-1,-1,186
-1,140.500000,known,699,1,1,-1,-1,-1
-1,14643.000000,known,700,1,1,-1,-1,-1
26,0.500000,-1,701,0,1,702,703,-1
-1,0.015000,normal,702,1,0,-1,-1,187
0,0.015000,-1,703,0,1,704,705,-1
-1,20.500000,normal,704,1,0,-1,-1,188
-1,20.500000,known,705,1,1,-1,-1,-1
8,0.915000,-1,706,0,1,707,712,-1
8,168.000000,-1,707,0,0,708,709,-1
-1,109.000000,normal,708,1,0,-1,-1,189
4,109.000000,-1,709,0,1,710,711,-1
-1,0.500000,normal,710,1,0,-1,-1,190
-1,0.500000,known,711,1,1,-1,-1,-1
8,168.000000,-1,712,0,1,713,726,-1
0,32177.000000,-1,713,0,0,714,725,-1
14,10961.000000,-1,714,0,0,715,724,-1
8,230.000000,-1,715,0,0,716,721,-1
26,12032.500000,-1,716,0,0,717,718,-1
-1,0.115000,normal,717,1,0,-1,-1,191
26,0.115000,-1,718,0,1,719,720,-1
-1,0.510000,known,719,1,0,-1,-1,-1
-1,0.510000,normal,720,1,1,-1,-1,192
0,12032.500000,-1,721,0,1,722,723,-1
-1,5.500000,normal,722,1,0,-1,-1,193
-1,5.500000,known,723,1,1,-1,-1,-1
-1,230.000000,known,724,1,1,-1,-1,-1
-1,10961.000000,known,725,1,1,-1,-1,-1
-1,32177.000000,known,726,1,1,-1,-1,-1
-1,0.500000,normal,727,1,1,-1,-1,194
-1,2.500000,known,728,1,1,-1,-1,-1
-1,327.500000,known,729,1,1,-1,-1,-1
25,45216.000000,-1,730,0,1,731,742,-1
0,0.825000,-1,731,0,0,732,739,-1
8,256.500000,-1,732,0,0,733,738,-1
29,358897184.000000,-1,733,0,0,734,735,-1
-1,0.190000,normal,734,1,0,-1,-1,195
29,0.190000,-1,735,0,1,736,737,-1
-1,0.360000,known,736,1,0,-1,-1,-1
-1,0.360000,normal,737,1,1,-1,-1,196
-1,358897184.000000,known,738,1,1,-1,-1,-1
9,256.500000,-1,739,0,1,740,741,-1
-1,24054.000000,known,740,1,0,-1,-1,-1
-1,24054.000000,normal,741,1,1,-1,-1,197
8,0.825000,-1,742,0,1,743,766,-1
9,385159.000000,-1,743,0,0,744,765,-1
29,10645.500000,-1,744,0,0,745,764,-1
26,0.130000,-1,745,0,0,746,761,-1
22,0.015000,-1,746,0,0,747,756,-1
31,0.875000,-1,747,0,0,748,755,-1
24,0.005000,-1,748,0,0,749,754,-1
25,253.000000,-1,749,0,0,750,751,-1
-1,0.960000,normal,750,1,0,-1,-1,198
32,0.960000,-1,751,0,1,752,753,-1
-1,0.020000,known,752,1,0,-1,-1,-1
-1,0.020000,normal,753,1,1,-1,-1,199
-1,253.000000,normal,754,1,1,-1,-1,200
-1,0.005000,known,755,1,1,-1,-1,-1
28,0.875000,-1,756,0,1,757,758,-1
-1,0.010000,known,757,1,0,-1,-1,-1
0,0.010000,-1,758,0,1,759,760,-1
-1,141.500000,normal,759,1,0,-1,-1,201
-1,141.500000,known,760,1,1,-1,-1,-1
0,0.015000,-1,761,0,1,762,763,-1
-1,142.500000,normal,762,1,0,-1,-1,202
-1,142.500000,known,763,1,1,-1,-1,-1
-1,0.130000,normal,764,1,1,-1,-1,203
-1,10645.500000,normal,765,1,1,-1,-1,204
-1,385159.000000,normal,766,1,1,-1,-1,205
-1,0.500000,known,767,1,1,-1,-1,-1
3,509.500000,-1,768,0,1,769,772,-1
8,0.500000,-1,769,0,0,770,771,-1
-1,44.500000,known,770,1,0,-1,-1,-1
-1,44.500000,normal,771,1,1,-1,-1,206
-1,0.500000,known,772,1,1,-1,-1,-1
